Order ID,Customer Name,Customer Id,Age,Gender,Category,Sub Category,Region,State,City,Order Date,Time,Payment Method,Sales,Quantity,Discount,Profit,Rating
OD2099,Sundar,39,42,Male,"Eggs, Meat & Fish",Eggs,East,Tamil Nadu,Theni,2016-08-09,10:11:54,Ewallet,1400,37,0.1,462.0,4.0
OD2100,Hussain,15,18,Male,Bakery,Breads & Buns,East,Tamil Nadu,Ooty,2016-04-07,18:46:12,Ewallet,1768,14,0.33,654.16,5.0
OD2101,Veronica,44,26,Female,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Karur,2017-09-19,12:43:27,Ewallet,949,2,0.32,94.9,4.0
OD2102,Vince,46,40,Male,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Kanyakumari,2018-12-02,12:18:39,Cash,1548,45,0.34,216.72,9.0
OD2103,Jonas,18,37,Male,Bakery,Cakes,East,Tamil Nadu,Pudukottai,2017-02-27,11:33:54,Credit card,1753,33,0.16,105.18,6.0
OD2104,Anu,7,27,Female,Bakery,Cakes,East,Tamil Nadu,Namakkal,2015-06-21,17:30:08,Cash,1614,18,0.32,161.4,5.0
OD2105,Akash,3,36,Male,Snacks,Cookies,East,Tamil Nadu,Perambalur,2016-04-25,09:04:52,Ewallet,1191,7,0.1,131.01,6.0
OD2106,Anu,7,27,Female,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Krishnagiri,2015-09-23,13:48:44,Cash,1339,44,0.21,321.36,8.0
OD2107,Yusuf,50,57,Male,Snacks,Noodles,East,Tamil Nadu,Nagercoil,2017-02-14,12:48:59,Cash,540,5,0.2,97.2,1.0
OD2108,Ramesh,27,39,Male,Fruits & Veggies,Organic Vegetables,East,Tamil Nadu,Nagercoil,2018-11-17,13:11:12,Cash,2370,40,0.21,545.1,3.0
OD2109,Hussain,15,18,Male,Beverages,Soft Drinks,East,Tamil Nadu,Namakkal,2017-11-27,19:36:22,Cash,2074,9,0.3,850.34,4.0
OD2110,Jackson,16,69,Male,"Eggs, Meat & Fish",Chicken,East,Tamil Nadu,Coimbatore,2015-09-02,12:30:42,Ewallet,1612,25,0.16,225.68,1.0
OD2111,Vidya,45,39,Female,Snacks,Chocolates,East,Tamil Nadu,Salem,2018-11-20,13:08:15,Credit card,1349,11,0.22,229.33,1.0
OD2112,Rumaiza,31,19,Female,Beverages,Health Drinks,East,Tamil Nadu,Chennai,2015-08-15,11:17:59,Ewallet,2023,32,0.32,667.59,1.0
OD2113,Muneer,24,33,Male,Snacks,Chocolates,East,Tamil Nadu,Dindigul,2015-09-23,19:52:49,Cash,746,24,0.1,223.8,9.0
OD2114,Veronica,44,26,Female,Bakery,Cakes,East,Tamil Nadu,Dharmapuri,2016-08-09,15:55:44,Credit card,1637,14,0.18,441.99,8.0
OD2115,Yusuf,50,57,Male,Oil & Masala,Masalas,East,Tamil Nadu,Nagercoil,2018-12-29,09:33:47,Cash,1479,22,0.29,428.91,10.0
OD2116,Vinne,47,48,Female,Beverages,Health Drinks,East,Tamil Nadu,Pudukottai,2018-12-05,17:53:24,Cash,2231,23,0.32,423.89,6.0
OD2117,Surya,41,40,Male,Oil & Masala,Spices,East,Tamil Nadu,Namakkal,2017-03-09,11:16:25,Credit card,2110,11,0.1,611.9,5.0
OD2118,Ramesh,27,39,Male,Food Grains,Organic Staples,East,Tamil Nadu,Virudhunagar,2015-09-02,14:41:18,Credit card,1840,36,0.16,588.8,6.0
OD2119,Sudha,38,31,Female,Bakery,Breads & Buns,East,Tamil Nadu,Tirunelveli,2016-08-09,10:15:16,Cash,2139,32,0.35,106.95,4.0
OD2120,Aditi,2,23,Female,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Trichy,2015-06-21,09:06:14,Cash,1065,27,0.11,372.75,4.0
OD2121,Shah,33,26,Male,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Tirunelveli,2017-11-14,16:39:35,Cash,1070,54,0.35,181.9,4.0
OD2122,Amrish,5,30,Male,Food Grains,Rice,East,Tamil Nadu,Viluppuram,2017-12-04,15:49:08,Cash,1878,24,0.14,131.46,1.0
OD2123,Muneer,24,33,Male,Snacks,Chocolates,East,Tamil Nadu,Trichy,2017-11-07,18:45:47,Cash,2021,6,0.11,505.25,4.0
OD2124,Arvind,9,46,Male,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Theni,2015-09-10,13:44:56,Cash,1263,27,0.3,429.42,4.0
OD2125,Akash,3,36,Male,Beverages,Soft Drinks,East,Tamil Nadu,Cumbum,2017-03-09,09:08:54,Cash,1176,38,0.27,246.96,10.0
OD2126,Peer,25,51,Female,"Eggs, Meat & Fish",Chicken,East,Tamil Nadu,Cumbum,2017-11-07,18:40:17,Credit card,1948,33,0.25,155.84,10.0
OD2127,Komal,19,54,Female,Food Grains,Dals & Pulses,East,Tamil Nadu,Trichy,2018-05-06,11:08:10,Ewallet,1816,10,0.31,127.12,2.0
OD2128,Sudeep,37,71,Male,Beverages,Health Drinks,East,Tamil Nadu,Trichy,2018-03-13,10:49:44,Cash,752,20,0.23,338.4,9.0
OD2129,Arutra,8,34,Female,"Eggs, Meat & Fish",Eggs,East,Tamil Nadu,Chennai,2018-02-10,08:16:20,Credit card,2167,12,0.29,736.78,2.0
OD2130,Roshan,30,44,Male,Snacks,Cookies,East,Tamil Nadu,Tirunelveli,2017-11-27,11:42:24,Cash,1544,5,0.1,617.6,8.0
OD2131,Vince,46,40,Male,Food Grains,Dals & Pulses,East,Tamil Nadu,Virudhunagar,2017-12-04,19:25:45,Cash,1945,43,0.25,486.25,10.0
OD2132,Hussain,15,18,Male,Oil & Masala,Masalas,East,Tamil Nadu,Madurai,2016-04-07,18:30:33,Ewallet,951,42,0.11,171.18,8.0
OD2133,Vidya,45,39,Female,Beverages,Health Drinks,East,Tamil Nadu,Salem,2018-10-13,11:32:55,Ewallet,2489,16,0.35,224.01,1.0
OD2134,Anu,7,27,Female,Fruits & Veggies,Organic Vegetables,East,Tamil Nadu,Pudukottai,2015-06-21,08:29:53,Credit card,1951,10,0.27,234.12,7.0
OD2135,Sudha,38,31,Female,Snacks,Cookies,East,Tamil Nadu,Bodi,2015-09-02,14:28:35,Cash,947,1,0.19,151.52,8.0
OD2136,Hafiz,12,48,Male,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Ooty,2017-11-27,14:54:56,Cash,2389,23,0.21,692.81,2.0
OD2137,Akash,3,36,Male,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Coimbatore,2018-09-12,09:38:38,Cash,1295,0,0.11,220.15,2.0
OD2138,Peer,25,51,Female,Food Grains,Dals & Pulses,East,Tamil Nadu,Perambalur,2018-09-12,10:49:58,Cash,1804,11,0.25,126.28,6.0
OD2139,Surya,41,40,Male,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Trichy,2017-11-27,13:05:47,Cash,2045,9,0.22,920.25,10.0
OD2140,Muneer,24,33,Male,Oil & Masala,Spices,East,Tamil Nadu,Coimbatore,2018-09-07,16:39:57,Ewallet,1146,2,0.2,401.1,10.0
OD2141,Arutra,8,34,Female,Food Grains,Organic Staples,East,Tamil Nadu,Tirunelveli,2018-04-23,19:33:50,Credit card,1074,8,0.28,375.9,4.0
OD2142,Jackson,16,69,Male,Snacks,Cookies,East,Tamil Nadu,Kanyakumari,2016-09-20,19:48:23,Cash,959,47,0.21,95.9,3.0
OD2143,Amy,6,17,Female,Beverages,Health Drinks,East,Tamil Nadu,Bodi,2015-09-20,13:54:10,Ewallet,2062,5,0.23,618.6,6.0
OD2144,Akash,3,36,Male,Fruits & Veggies,Organic Fruits,East,Tamil Nadu,Tirunelveli,2018-09-12,17:07:32,Ewallet,1431,11,0.18,515.16,5.0
OD2145,Rumaiza,31,19,Female,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Salem,2018-12-02,12:00:59,Ewallet,1097,19,0.27,285.22,2.0
OD2146,Rumaiza,31,19,Female,Oil & Masala,Spices,East,Tamil Nadu,Chennai,2018-11-20,10:15:24,Credit card,1052,10,0.33,473.4,1.0
OD2147,Esther,10,62,Male,Snacks,Noodles,East,Tamil Nadu,Salem,2015-10-14,12:24:47,Cash,2309,32,0.31,946.69,7.0
OD2148,Ganesh,11,44,Male,Beverages,Soft Drinks,East,Tamil Nadu,Salem,2017-05-17,10:54:32,Credit card,1839,18,0.14,680.43,1.0
OD2149,Esther,10,62,Male,Food Grains,Atta & Flour,East,Tamil Nadu,Nagercoil,2018-01-15,18:20:28,Cash,2440,48,0.28,414.8,4.0
OD2150,Haseena,14,27,Female,Oil & Masala,Spices,East,Tamil Nadu,Perambalur,2017-09-18,17:57:06,Cash,1360,15,0.16,176.8,1.0
OD2151,Esther,10,62,Male,Fruits & Veggies,Organic Vegetables,East,Tamil Nadu,Virudhunagar,2017-12-04,08:42:14,Ewallet,1313,22,0.24,223.21,2.0
OD2152,Shah,33,26,Male,Food Grains,Rice,East,Tamil Nadu,Viluppuram,2016-12-19,18:13:52,Ewallet,2443,14,0.35,171.01,1.0
OD2153,Krithika,20,52,Female,Beverages,Health Drinks,East,Tamil Nadu,Krishnagiri,2018-01-29,12:58:54,Cash,1810,12,0.26,796.4,7.0
OD2154,Yadav,49,53,Male,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Virudhunagar,2017-08-19,17:02:58,Ewallet,1081,25,0.24,367.54,10.0
OD2155,Esther,10,62,Male,Oil & Masala,Masalas,East,Tamil Nadu,Kanyakumari,2016-12-07,17:03:52,Cash,1066,9,0.33,319.8,10.0
OD2156,Jonas,18,37,Male,Food Grains,Atta & Flour,East,Tamil Nadu,Chennai,2016-08-09,15:12:45,Credit card,1936,27,0.3,135.52,10.0
OD2157,Ridhesh,29,12,Male,Beverages,Health Drinks,East,Tamil Nadu,Perambalur,2017-11-07,09:48:42,Cash,656,15,0.25,209.92,10.0
OD2158,Vidya,45,39,Female,Fruits & Veggies,Organic Vegetables,East,Tamil Nadu,Namakkal,2017-05-03,09:22:26,Ewallet,2052,29,0.32,266.76,3.0
OD2159,Verma,43,49,Female,Bakery,Breads & Buns,East,Tamil Nadu,Perambalur,2017-02-07,12:26:32,Cash,1589,17,0.34,301.91,9.0
OD2160,Amy,6,17,Female,Bakery,Breads & Buns,East,Tamil Nadu,Chennai,2017-04-23,18:44:11,Cash,1482,20,0.23,414.96,1.0
OD2161,Yusuf,50,57,Male,Bakery,Breads & Buns,East,Tamil Nadu,Cumbum,2015-10-15,10:51:44,Ewallet,1126,22,0.27,304.02,7.0
OD2162,Adavan,1,31,Male,Oil & Masala,Spices,East,Tamil Nadu,Kanyakumari,2018-12-10,08:48:26,Cash,550,15,0.21,132.0,3.0
OD2163,Ravi,28,28,Male,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Theni,2018-11-21,19:05:50,Credit card,953,25,0.3,324.02,1.0
OD2164,Malik,22,74,Male,Snacks,Chocolates,East,Tamil Nadu,Madurai,2018-05-16,18:17:33,Ewallet,541,20,0.15,173.12,10.0
OD2165,Harish,13,53,Male,Beverages,Health Drinks,East,Tamil Nadu,Tirunelveli,2018-08-25,18:50:32,Cash,1814,4,0.35,816.3,3.0
OD2166,Vinne,47,48,Female,Oil & Masala,Masalas,East,Tamil Nadu,Ooty,2017-07-28,09:11:25,Ewallet,2428,15,0.21,194.24,1.0
OD2167,Krithika,20,52,Female,Snacks,Cookies,East,Tamil Nadu,Madurai,2016-12-19,17:22:52,Cash,1426,6,0.13,399.28,10.0
OD2168,Roshan,30,44,Male,Beverages,Health Drinks,East,Tamil Nadu,Madurai,2016-06-16,11:16:18,Cash,1559,27,0.26,77.95,1.0
OD2169,Vidya,45,39,Female,Beverages,Soft Drinks,East,Tamil Nadu,Tenkasi,2016-12-19,14:10:27,Cash,1710,1,0.33,769.5,1.0
OD2170,Mathew,23,37,Male,Beverages,Health Drinks,East,Tamil Nadu,Tirunelveli,2017-11-20,13:41:13,Credit card,1624,21,0.12,535.92,1.0
OD2171,Veena,42,40,Female,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Ramanadhapuram,2018-07-07,13:08:55,Cash,1459,2,0.1,554.42,4.0
OD2172,Yadav,49,53,Male,Food Grains,Dals & Pulses,East,Tamil Nadu,Tirunelveli,2018-12-01,13:56:18,Cash,1000,39,0.18,100.0,2.0
OD2173,Krithika,20,52,Female,Oil & Masala,Spices,East,Tamil Nadu,Krishnagiri,2018-07-07,14:29:14,Cash,704,3,0.34,295.68,10.0
OD2174,Shree,36,34,Female,Food Grains,Organic Staples,East,Tamil Nadu,Kanyakumari,2016-08-13,17:30:29,Cash,1568,30,0.22,439.04,2.0
OD2175,Shree,36,34,Female,Bakery,Breads & Buns,East,Tamil Nadu,Ooty,2015-10-21,09:28:42,Ewallet,1452,14,0.25,450.12,10.0
OD2176,Amrish,5,30,Male,Food Grains,Dals & Pulses,East,Tamil Nadu,Karur,2016-12-19,08:55:34,Credit card,1995,10,0.35,578.55,5.0
OD2177,Haseena,14,27,Female,Beverages,Soft Drinks,East,Tamil Nadu,Krishnagiri,2015-02-27,12:15:51,Cash,1960,13,0.15,705.6,7.0
OD2178,Veronica,44,26,Female,Fruits & Veggies,Fresh Vegetables,East,Tamil Nadu,Virudhunagar,2018-12-08,18:08:46,Credit card,1026,32,0.19,266.76,10.0
OD2179,Malik,22,74,Male,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Krishnagiri,2017-11-24,08:00:17,Cash,724,11,0.3,86.88,4.0
OD2180,Arutra,8,34,Female,Snacks,Noodles,East,Tamil Nadu,Madurai,2017-12-31,18:00:31,Cash,2410,20,0.25,939.9,4.0
OD2181,Akash,3,36,Male,Snacks,Noodles,East,Tamil Nadu,Namakkal,2018-11-21,13:33:25,Cash,1897,19,0.21,170.73,6.0
OD2182,Jackson,16,69,Male,Beverages,Health Drinks,East,Tamil Nadu,Kanyakumari,2016-11-05,17:55:37,Cash,2120,16,0.23,551.2,9.0
OD2183,Sheeba,35,78,Female,Bakery,Cakes,East,Tamil Nadu,Ramanadhapuram,2016-07-11,09:38:53,Ewallet,2241,33,0.33,694.71,2.0
OD2184,Arutra,8,34,Female,Bakery,Breads & Buns,East,Tamil Nadu,Trichy,2017-08-19,11:05:31,Cash,993,18,0.11,148.95,10.0
OD2185,Verma,43,49,Female,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Chennai,2016-12-07,13:24:04,Cash,2253,5,0.33,901.2,1.0
OD2186,Willams,48,24,Male,Beverages,Soft Drinks,East,Tamil Nadu,Kanyakumari,2018-08-03,11:35:22,Cash,523,45,0.18,62.76,5.0
OD2187,Krithika,20,52,Female,Snacks,Noodles,East,Tamil Nadu,Viluppuram,2017-04-23,15:51:26,Ewallet,2156,4,0.15,883.96,9.0
OD2188,Verma,43,49,Female,Beverages,Soft Drinks,East,Tamil Nadu,Dindigul,2017-05-03,09:04:24,Cash,1929,17,0.21,231.48,10.0
OD2189,Sudha,38,31,Female,"Eggs, Meat & Fish",Chicken,East,Tamil Nadu,Krishnagiri,2016-09-22,15:35:18,Cash,1923,14,0.26,288.45,5.0
OD2190,Yadav,49,53,Male,"Eggs, Meat & Fish",Mutton,East,Tamil Nadu,Karur,2017-08-19,14:29:30,Cash,527,26,0.26,68.51,2.0
OD2191,Ganesh,11,44,Male,Beverages,Soft Drinks,East,Tamil Nadu,Tenkasi,2018-09-09,10:52:45,Ewallet,2350,40,0.21,470.0,3.0
OD2192,Sudeep,37,71,Male,Fruits & Veggies,Organic Vegetables,East,Tamil Nadu,Krishnagiri,2016-04-05,18:19:30,Ewallet,1213,28,0.17,266.86,10.0
OD2193,Ram,26,39,Male,"Eggs, Meat & Fish",Fish,East,Tamil Nadu,Krishnagiri,2018-06-01,17:34:55,Cash,1924,10,0.11,538.72,8.0
OD2194,Krithika,20,52,Female,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Bodi,2017-04-23,10:22:20,Ewallet,1055,20,0.1,94.95,10.0
OD2195,Veena,42,40,Female,Beverages,Health Drinks,East,Tamil Nadu,Trichy,2017-11-10,18:32:20,Cash,693,31,0.31,55.44,1.0
OD2196,Jackson,16,69,Male,Bakery,Biscuits,East,Tamil Nadu,Krishnagiri,2018-01-15,11:28:02,Ewallet,1821,14,0.26,801.24,6.0
OD2197,Harish,13,53,Male,Bakery,Breads & Buns,East,Tamil Nadu,Virudhunagar,2017-06-10,13:48:53,Cash,809,13,0.14,218.43,8.0
OD2198,James,17,33,Male,Food Grains,Atta & Flour,East,Tamil Nadu,Ramanadhapuram,2018-12-22,19:11:03,Cash,859,3,0.35,42.95,9.0
OD2199,Surya,41,40,Male,Beverages,Health Drinks,East,Tamil Nadu,Madurai,2018-12-10,16:53:45,Ewallet,2371,34,0.12,308.23,10.0
OD2200,Krithika,20,52,Female,Snacks,Noodles,East,Tamil Nadu,Pudukottai,2017-11-20,17:09:05,Credit card,2273,27,0.18,613.71,5.0
OD2201,Komal,19,54,Female,Food Grains,Rice,East,Tamil Nadu,Kanyakumari,2018-06-01,14:21:48,Ewallet,2240,18,0.3,291.2,9.0
OD2202,Suresh,40,45,Male,Oil & Masala,Spices,East,Tamil Nadu,Tirunelveli,2018-09-09,15:55:16,Cash,1170,12,0.13,70.2,1.0
OD2203,Krithika,20,52,Female,Bakery,Biscuits,East,Tamil Nadu,Kanyakumari,2018-09-14,13:12:54,Ewallet,2041,12,0.32,836.81,6.0
OD2204,Ram,26,39,Male,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Kanyakumari,2018-09-16,09:10:23,Cash,1651,5,0.29,198.12,6.0
OD2205,Sudha,38,31,Female,Snacks,Chocolates,East,Tamil Nadu,Perambalur,2018-09-16,16:51:35,Credit card,835,13,0.23,208.75,2.0
OD2206,Jonas,18,37,Male,Bakery,Cakes,East,Tamil Nadu,Bodi,2017-11-20,15:37:00,Cash,1517,8,0.28,121.36,5.0
OD2207,Anu,7,27,Female,Oil & Masala,Edible Oil & Ghee,East,Tamil Nadu,Ramanadhapuram,2016-11-05,10:03:04,Ewallet,1087,5,0.3,413.06,1.0
OD2208,Sabeela,32,56,Female,"Eggs, Meat & Fish",Chicken,East,Tamil Nadu,Nagercoil,2018-09-09,10:36:43,Cash,1768,3,0.26,300.56,2.0
OD2209,Ganesh,11,44,Male,Food Grains,Dals & Pulses,East,Tamil Nadu,Chennai,2016-07-11,19:46:06,Ewallet,1088,31,0.31,282.88,1.0
OD2210,Aditi,2,23,Female,Fruits & Veggies,Organic Fruits,East,Tamil Nadu,Coimbatore,2015-09-21,13:18:56,Ewallet,2225,19,0.12,689.75,3.0
OD2211,Kumar,21,22,Male,Fruits & Veggies,Organic Vegetables,East,Tamil Nadu,Cumbum,2016-07-11,12:42:57,Ewallet,919,13,0.27,119.47,10.0
OD2212,Amrish,5,30,Male,Fruits & Veggies,Fresh Fruits,East,Tamil Nadu,Namakkal,2018-09-14,16:41:55,Cash,1048,14,0.15,94.32,1.0
OD2213,Vinne,47,48,Female,Snacks,Chocolates,East,Tamil Nadu,Tenkasi,2017-07-28,13:39:14,Cash,871,41,0.17,339.69,10.0
OD2214,Ravi,28,28,Male,Food Grains,Atta & Flour,South,Tamil Nadu,Salem,2018-05-30,13:06:27,Credit card,1045,20,0.27,323.95,3.0
OD2215,Willams,48,24,Male,Beverages,Soft Drinks,South,Tamil Nadu,Trichy,2016-04-16,18:45:20,Cash,2310,26,0.23,970.2,9.0
OD2216,Sudeep,37,71,Male,Snacks,Chocolates,South,Tamil Nadu,Viluppuram,2016-12-11,12:17:21,Cash,2000,4,0.17,400.0,1.0
OD2217,Vince,46,40,Male,Beverages,Health Drinks,South,Tamil Nadu,Ramanadhapuram,2017-06-06,19:18:20,Ewallet,636,2,0.22,203.52,1.0
OD2218,Muneer,24,33,Male,Bakery,Biscuits,South,Tamil Nadu,Ramanadhapuram,2018-12-19,10:43:33,Credit card,1090,43,0.1,457.8,1.0
OD2219,Aditi,2,23,Female,Fruits & Veggies,Fresh Fruits,South,Tamil Nadu,Chennai,2016-10-30,13:01:05,Ewallet,1073,6,0.12,203.87,6.0
OD2220,Ramesh,27,39,Male,Fruits & Veggies,Fresh Fruits,South,Tamil Nadu,Dharmapuri,2018-12-02,11:06:49,Ewallet,2019,30,0.25,524.94,3.0
OD2221,Ramesh,27,39,Male,"Eggs, Meat & Fish",Chicken,South,Tamil Nadu,Ooty,2017-06-06,09:27:19,Credit card,2359,6,0.33,424.62,2.0
OD2222,Krithika,20,52,Female,"Eggs, Meat & Fish",Chicken,South,Tamil Nadu,Vellore,2017-06-06,17:09:01,Ewallet,1678,23,0.12,587.3,2.0
OD2223,Vince,46,40,Male,Food Grains,Dals & Pulses,South,Tamil Nadu,Krishnagiri,2015-08-12,15:25:38,Ewallet,2291,11,0.14,458.2,1.0
OD2224,Sudeep,37,71,Male,Food Grains,Atta & Flour,South,Tamil Nadu,Nagercoil,2018-10-13,11:20:10,Ewallet,1468,21,0.27,499.12,10.0
OD2225,Malik,22,74,Male,"Eggs, Meat & Fish",Eggs,South,Tamil Nadu,Cumbum,2017-06-06,19:36:40,Cash,2112,32,0.3,485.76,4.0
OD2226,Sheeba,35,78,Female,Oil & Masala,Masalas,South,Tamil Nadu,Tirunelveli,2017-05-05,09:27:02,Cash,2251,21,0.12,540.24,9.0
OD2227,Veronica,44,26,Female,Fruits & Veggies,Organic Vegetables,South,Tamil Nadu,Pudukottai,2018-09-24,13:10:34,Cash,1589,17,0.3,301.91,5.0
OD2228,Vidya,45,39,Female,Beverages,Health Drinks,South,Tamil Nadu,Ooty,2016-11-02,15:28:44,Credit card,1366,51,0.13,478.1,3.0
OD2229,Kumar,21,22,Male,Bakery,Cakes,South,Tamil Nadu,Coimbatore,2016-12-23,18:54:40,Cash,1945,9,0.12,719.65,8.0
OD2230,Komal,19,54,Female,Snacks,Chocolates,South,Tamil Nadu,Ramanadhapuram,2018-09-22,12:41:47,Ewallet,1852,19,0.11,370.4,1.0
OD2231,Yadav,49,53,Male,Beverages,Soft Drinks,South,Tamil Nadu,Krishnagiri,2017-02-12,10:25:45,Cash,2222,10,0.33,177.76,4.0
OD2232,Sundar,39,42,Male,Beverages,Health Drinks,South,Tamil Nadu,Salem,2017-08-13,09:33:06,Cash,800,20,0.1,48.0,8.0
OD2233,Hussain,15,18,Male,Beverages,Health Drinks,South,Tamil Nadu,Viluppuram,2016-03-23,08:01:04,Ewallet,1170,42,0.14,70.2,1.0
OD2234,Rumaiza,31,19,Female,Snacks,Chocolates,South,Tamil Nadu,Nagercoil,2018-10-13,18:02:50,Credit card,2197,19,0.27,549.25,8.0
OD2235,Vinne,47,48,Female,Oil & Masala,Masalas,South,Tamil Nadu,Coimbatore,2016-03-23,14:36:08,Ewallet,2190,32,0.34,569.4,10.0
OD2236,Mathew,23,37,Male,Snacks,Cookies,South,Tamil Nadu,Dharmapuri,2015-04-30,12:23:54,Credit card,2032,15,0.26,629.92,8.0
OD2237,Yadav,49,53,Male,"Eggs, Meat & Fish",Mutton,South,Tamil Nadu,Vellore,2017-07-24,17:42:52,Cash,1599,19,0.27,399.75,1.0
OD2238,Mathew,23,37,Male,"Eggs, Meat & Fish",Fish,South,Tamil Nadu,Viluppuram,2015-04-30,13:22:44,Credit card,870,7,0.26,365.4,8.0
OD2239,Aditi,2,23,Female,Beverages,Soft Drinks,South,Tamil Nadu,Chennai,2015-05-19,13:05:22,Cash,610,3,0.13,115.9,10.0
OD2240,Aditi,2,23,Female,Bakery,Cakes,South,Tamil Nadu,Namakkal,2018-05-06,19:47:26,Credit card,1622,7,0.12,81.1,10.0
OD2241,Sharon,34,66,Female,Bakery,Biscuits,South,Tamil Nadu,Bodi,2017-02-12,12:49:29,Ewallet,703,6,0.18,246.05,1.0
OD2242,Anu,7,27,Female,"Eggs, Meat & Fish",Eggs,South,Tamil Nadu,Namakkal,2018-09-24,18:54:34,Credit card,574,12,0.25,212.38,10.0
OD2243,Arvind,9,46,Male,Bakery,Biscuits,South,Tamil Nadu,Ramanadhapuram,2017-08-13,16:53:01,Cash,2267,10,0.15,612.09,8.0
OD2244,Sudha,38,31,Female,Beverages,Soft Drinks,South,Tamil Nadu,Tenkasi,2018-10-13,18:48:28,Ewallet,821,29,0.25,221.67,6.0
OD2245,Ridhesh,29,12,Male,Bakery,Breads & Buns,South,Tamil Nadu,Karur,2018-01-14,09:50:27,Ewallet,2473,5,0.33,1038.66,10.0
OD2246,Willams,48,24,Male,Beverages,Soft Drinks,South,Tamil Nadu,Tirunelveli,2017-05-01,11:30:39,Ewallet,2478,20,0.1,941.64,4.0
OD2247,Verma,43,49,Female,Oil & Masala,Masalas,South,Tamil Nadu,Coimbatore,2018-06-20,14:27:27,Cash,637,75,0.21,121.03,4.0
OD2248,Malik,22,74,Male,Food Grains,Rice,South,Tamil Nadu,Cumbum,2015-12-30,13:24:03,Cash,813,8,0.17,317.07,9.0
OD2249,Ganesh,11,44,Male,Food Grains,Atta & Flour,South,Tamil Nadu,Tenkasi,2015-06-23,10:04:47,Cash,502,14,0.23,145.58,3.0
OD2250,Sheeba,35,78,Female,Snacks,Noodles,South,Tamil Nadu,Ramanadhapuram,2017-11-19,12:43:01,Cash,2119,38,0.14,847.6,1.0
OD2251,Aditi,2,23,Female,Food Grains,Dals & Pulses,South,Tamil Nadu,Vellore,2018-05-01,15:37:33,Credit card,1149,21,0.22,103.41,1.0
OD2252,Veena,42,40,Female,Snacks,Cookies,South,Tamil Nadu,Viluppuram,2016-11-30,15:03:53,Cash,1400,25,0.11,336.0,7.0
OD2253,Veena,42,40,Female,Bakery,Breads & Buns,South,Tamil Nadu,Dindigul,2017-12-16,19:03:53,Ewallet,1486,18,0.27,208.04,4.0
OD2254,Hussain,15,18,Male,Snacks,Noodles,South,Tamil Nadu,Cumbum,2018-11-20,18:01:35,Credit card,1847,30,0.18,591.04,1.0
OD2255,Sheeba,35,78,Female,"Eggs, Meat & Fish",Fish,South,Tamil Nadu,Madurai,2018-06-22,12:54:04,Cash,1197,23,0.21,83.79,3.0
OD2256,Kumar,21,22,Male,Food Grains,Atta & Flour,South,Tamil Nadu,Tirunelveli,2015-03-23,08:36:26,Ewallet,2180,9,0.24,806.6,6.0
OD2257,Akash,3,36,Male,Fruits & Veggies,Fresh Fruits,South,Tamil Nadu,Bodi,2018-04-09,18:59:29,Ewallet,1710,30,0.22,307.8,6.0
OD2258,Vidya,45,39,Female,Oil & Masala,Masalas,South,Tamil Nadu,Namakkal,2018-04-09,14:45:50,Credit card,2138,40,0.17,897.96,3.0
OD2259,Shah,33,26,Male,"Eggs, Meat & Fish",Mutton,South,Tamil Nadu,Kanyakumari,2018-09-23,17:53:35,Credit card,1203,24,0.16,529.32,4.0
OD2260,Alan,4,22,Male,Snacks,Noodles,South,Tamil Nadu,Theni,2017-08-14,16:13:42,Ewallet,2000,7,0.25,800.0,1.0
OD2261,Ramesh,27,39,Male,"Eggs, Meat & Fish",Chicken,South,Tamil Nadu,Vellore,2017-08-09,09:09:19,Ewallet,1652,16,0.26,627.76,5.0
OD2262,Verma,43,49,Female,Oil & Masala,Spices,South,Tamil Nadu,Kanyakumari,2018-10-09,12:50:58,Credit card,1676,10,0.26,603.36,9.0
OD2263,Sudeep,37,71,Male,Food Grains,Dals & Pulses,South,Tamil Nadu,Madurai,2015-08-15,10:42:31,Cash,558,41,0.35,195.3,1.0
OD2264,Surya,41,40,Male,Bakery,Breads & Buns,South,Tamil Nadu,Vellore,2015-08-15,16:16:52,Cash,1102,35,0.28,319.58,1.0
OD2265,Peer,25,51,Female,Fruits & Veggies,Organic Fruits,South,Tamil Nadu,Bodi,2017-03-26,17:51:10,Ewallet,1651,34,0.14,561.34,1.0
